TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change,Hour,Day,DayOfWeek,high_amount_flag,many_login_attempts_flag,long_time_diff_flag,amount_to_balance_ratio,amount_exceeds_balance,suspicious_merchant_flag,reactivation_suspect_flag,duration_suspicious_flag,age_balance_anomaly_flag,strong_anomaly_label
2331,311,0.0391745055632279,2024-11-04 08:11:19,1,14,272,453,95,0,0.9516129032258064,2,0.8827586206896552,0.0,0.0901145008919965,2023-08-14 16:01:57,0.0,1,8,4,0,0,0,0,0.4346709848654129,0,0,0,1,0,0
1185,58,0.0385699768090262,2024-11-04 08:11:20,0,22,243,264,89,2,0.6612903225806451,0,0.4758620689655172,0.0,0.9138668821260574,2023-07-13 17:17:07,1.0,1,8,4,0,0,0,0,0.04220478443364976,0,0,0,0,0,0
1319,121,0.0846288141334653,2024-11-04 08:11:20,1,27,165,42,87,0,0.6612903225806451,1,0.4724137931034483,0.0,0.6318386958433099,2023-05-11 17:15:10,0.0,1,8,4,0,0,0,0,0.13393841704541895,0,0,0,0,0,0
475,459,0.7457800244938374,2024-11-04 08:11:20,1,28,546,510,81,0,0.0,3,0.5448275862068966,0.0,0.0643205433448457,2023-09-04 18:46:40,0.0,1,8,4,0,1,0,0,11.592938372929053,1,0,0,0,0,1
1626,253,0.0093649842353492,2024-11-04 08:11:20,1,26,182,275,63,0,0.6129032258064516,1,0.0620689655172413,0.0,0.5593261695774747,2023-03-22 17:31:23,0.0,1,8,4,0,0,0,0,0.016743033518507405,0,0,0,0,0,0
2355,234,0.1748026161502983,2024-11-04 08:11:20,1,40,541,558,61,2,0.0967741935483871,3,0.4551724137931034,0.0,0.0731141365648657,2023-11-06 17:20:40,0.0,1,8,4,0,0,0,0,2.39049135295071,1,0,0,0,0,1
249,124,0.0381947520650389,2024-11-04 08:11:21,1,1,205,284,85,0,0.532258064516129,1,0.5103448275862069,0.0,0.1822180128173242,2023-01-09 16:09:48,1.0,1,8,4,0,0,0,0,0.20959868614342797,0,0,0,0,0,0
2373,128,0.1795919430909138,2024-11-04 08:11:21,1,15,590,76,89,1,0.6451612903225806,2,0.0517241379310344,0.0,0.4938037500151243,2023-08-28 17:59:32,0.0,1,8,4,0,0,0,0,0.36368356102966626,0,0,0,0,0,0
1355,442,0.1097063345232821,2024-11-04 08:11:21,1,23,8,123,93,0,0.8548387096774193,2,0.5206896551724138,0.0,0.3559516399426218,2023-05-31 16:50:20,0.0,1,8,4,0,0,0,0,0.30819707017016185,0,0,0,0,0,0
28,385,0.0662844933163092,2024-11-04 08:11:22,1,19,226,151,91,2,0.4193548387096775,0,0.6448275862068966,0.0,0.112310223879694,2023-01-24 16:18:32,1.0,1,8,4,0,0,0,0,0.5901385434141087,0,0,0,0,0,0
1180,15,0.0259217760637882,2024-11-04 08:11:22,0,17,299,146,17,0,0.5645161290322581,0,0.2655172413793103,0.0,0.0056880741345214,2023-02-24 18:05:12,0.0,1,8,4,0,0,0,0,4.549217060329711,1,0,0,0,0,1
520,96,0.0715584855512416,2024-11-04 08:11:22,1,21,212,419,66,2,0.5806451612903226,1,0.2068965517241379,0.0,0.3362578091705575,2023-12-11 17:26:22,0.0,1,8,4,0,0,0,0,0.2128020690643826,0,0,0,0,0,0
2334,15,0.5761888631211403,2024-11-04 08:11:22,1,29,156,427,46,0,0.2580645161290322,1,0.0896551724137931,0.0,0.1704049408674212,2023-03-06 17:37:32,0.0,1,8,4,0,1,0,0,3.38109358362775,1,0,0,0,0,1
1484,58,0.2296583891393282,2024-11-04 08:11:22,1,35,131,258,7,2,0.3870967741935484,0,0.4758620689655172,0.0,0.4841100940125323,2023-09-13 18:38:27,0.0,1,8,4,0,0,0,0,0.4743830962186484,0,0,0,0,0,0
284,446,0.0060765562706829,2024-11-04 08:11:22,1,36,658,271,62,1,0.5645161290322581,0,0.1448275862068965,0.0,0.975391786103676,2023-10-09 17:48:55,0.0,1,8,4,0,0,0,0,0.006229798178816354,0,0,0,0,0,0
744,322,0.1815566615420694,2024-11-04 08:11:22,1,38,215,94,97,2,0.6290322580645161,2,0.4068965517241379,0.0,0.2133337007973521,2023-06-09 17:12:09,0.0,1,8,4,0,0,0,0,0.8510054942495062,0,0,0,0,0,0
2104,138,0.0011725773249602,2024-11-04 08:11:22,1,3,522,440,98,2,0.7258064516129032,2,0.0758620689655172,0.0,0.3219999811786722,2023-04-17 16:04:21,0.0,1,8,4,0,0,0,0,0.0036414316123622808,0,0,0,0,0,0
386,318,0.0386481486306902,2024-11-04 08:11:23,1,12,265,522,2,2,0.5,1,0.2,0.0,0.4142681797221703,2023-11-23 17:23:16,1.0,1,8,4,0,0,0,0,0.09329033128563283,0,0,0,0,0,0
732,452,0.0632931182739661,2024-11-04 08:11:23,1,6,654,523,14,0,0.5483870967741935,2,0.4482758620689654,0.0,0.3883673439207784,2023-09-05 17:02:23,0.0,1,8,4,0,0,0,0,0.16296810116420357,0,0,0,0,0,0
1434,341,0.093910415092373,2024-11-04 08:11:23,1,14,441,132,0,0,0.1129032258064516,3,0.0827586206896551,0.0,0.0491034998259027,2023-03-13 16:26:30,0.0,1,8,4,0,0,0,0,1.9121100191447602,1,0,0,0,0,1
2021,340,0.4631680433593037,2024-11-04 08:11:23,1,41,290,290,29,2,0.2903225806451612,1,0.5482758620689655,0.0,0.3176522544589742,2023-08-29 17:55:07,0.0,1,8,4,0,1,0,0,1.4580518675350567,1,0,0,0,0,1
1481,176,0.0583735049639106,2024-11-04 08:11:23,1,39,670,297,6,1,0.6451612903225806,0,0.3172413793103448,0.0,0.4885909144073231,2023-10-19 17:34:53,0.0,1,8,4,0,0,0,0,0.11947072394393313,0,0,0,0,0,0
865,413,0.0529223232665398,2024-11-04 08:11:23,1,13,204,176,86,0,0.435483870967742,0,0.3275862068965517,0.0,0.9256584439870564,2023-06-29 17:51:45,0.0,1,8,4,0,0,0,0,0.0571720075479637,0,0,0,0,0,0
672,491,0.0042264898246345,2024-11-04 08:11:23,1,7,410,121,10,0,0.7258064516129032,2,0.4310344827586206,0.0,0.0675611726762718,2023-01-12 16:21:27,0.0,1,8,4,0,0,0,0,0.0625487120799765,0,0,0,0,0,0
2362,2,0.2169841311202022,2024-11-04 08:11:23,0,3,478,182,90,2,0.1290322580645161,3,0.196551724137931,0.0,0.6452791404568474,2023-03-06 17:26:59,0.0,1,8,4,0,0,0,0,0.3362587676070037,0,0,0,0,0,0
804,268,0.1833024988925658,2024-11-04 08:11:23,1,6,496,145,0,0,1.0,2,0.1206896551724138,0.25,0.2394603925322349,2023-06-12 16:58:04,0.0,1,8,4,0,0,1,0,0.7654495278279198,0,0,0,0,0,1
323,244,0.0718451155640096,2024-11-04 08:11:23,0,20,178,436,66,1,0.5645161290322581,0,0.9344827586206896,0.0,0.1040846314447923,2023-04-11 17:18:50,0.0,1,8,4,0,0,0,0,0.690190402394704,0,0,0,1,0,0
1338,108,0.009969512989551,2024-11-04 08:11:24,1,7,285,306,61,0,0.4032258064516129,0,0.1206896551724138,0.0,0.6551401718387229,2023-11-17 16:39:20,1.0,1,8,4,0,0,0,0,0.015217141684586443,0,0,0,0,0,0
497,322,0.1681736456731896,2024-11-04 08:11:24,0,30,267,96,32,1,0.935483870967742,2,0.5448275862068966,0.0,0.1546266184661424,2023-11-27 16:21:20,0.0,1,8,4,0,0,0,0,1.0875408899995516,1,0,0,0,0,1
1586,237,0.1100138103551606,2024-11-04 08:11:24,1,37,38,364,19,1,0.467741935483871,1,0.6344827586206897,0.0,0.3131795003475224,2023-09-14 17:08:40,0.0,1,8,4,0,0,0,0,0.3512691524878283,0,0,0,0,0,0
629,292,0.1950908095994997,2024-11-04 08:11:24,0,23,55,398,78,2,0.9193548387096776,2,0.093103448275862,0.0,0.0866090285909413,2023-08-29 18:30:36,0.0,1,8,4,0,0,0,0,2.252285817251736,1,0,0,0,0,1
1322,255,0.1053130781457643,2024-11-04 08:11:25,1,27,22,128,48,2,0.032258064516129,3,0.4275862068965517,0.0,0.0754331930248159,2023-01-10 16:32:06,1.0,1,8,4,0,0,0,0,1.3959255159192845,1,0,0,0,0,1
956,350,0.1679234958438648,2024-11-04 08:11:25,1,17,629,329,65,0,0.1451612903225806,3,0.1620689655172413,0.0,0.0764401340616291,2023-03-13 16:10:41,0.0,1,8,4,0,0,0,0,2.1965101553451283,1,1,0,0,0,1
342,487,0.0087604554811475,2024-11-04 08:11:25,1,20,579,442,22,1,0.1451612903225806,1,0.1172413793103448,0.0,0.1812829961402834,2023-05-01 17:17:12,0.0,1,8,4,0,0,0,0,0.04832208451323025,0,0,0,0,0,0
1869,391,0.0758318784688745,2024-11-04 08:11:25,1,22,171,167,39,0,0.8064516129032258,2,0.7827586206896552,0.0,0.3491174813836902,2023-04-05 16:08:13,0.0,1,8,4,0,0,0,0,0.21720397995692428,0,0,0,0,0,0
441,346,0.0479610183182635,2024-11-04 08:11:25,1,0,257,329,14,1,0.5806451612903226,1,0.3620689655172414,0.0,0.1294013338943881,2023-02-15 16:17:59,0.0,1,8,4,0,0,0,0,0.3706091025798732,0,0,0,0,0,0
2446,13,0.374964171248404,2024-11-04 08:11:25,1,37,531,183,37,1,0.0161290322580645,3,0.6206896551724138,0.0,0.0396101565262281,2023-03-30 17:50:23,0.0,1,8,4,0,0,0,0,9.463975009795377,1,0,0,0,0,1
1147,50,0.2133204784115485,2024-11-04 08:11:25,1,0,415,104,41,2,0.2741935483870967,0,0.1379310344827586,0.0,0.9721061200236076,2023-03-20 16:08:11,0.0,1,8,4,0,0,0,0,0.21943929744356885,0,0,0,0,0,0
1167,9,0.4368814654610835,2024-11-04 08:11:25,1,31,415,53,39,0,0.3709677419354839,0,0.906896551724138,0.0,0.9730102159478488,2023-06-26 16:08:25,0.0,1,8,4,0,0,0,0,0.44899526063341233,0,0,0,1,0,0
1094,436,0.044896682909034,2024-11-04 08:11:25,1,14,60,206,98,0,0.9193548387096776,2,0.396551724137931,0.0,0.2035029179779978,2023-03-27 17:54:30,0.0,1,8,4,0,0,0,0,0.22060851642787546,0,0,0,0,0,0
2047,8,0.2214451364098288,2024-11-04 08:11:26,0,14,262,378,56,2,0.6612903225806451,1,0.4310344827586206,0.0,0.3824292150027493,2023-02-20 16:16:39,1.0,1,8,4,0,0,0,0,0.579033550228987,0,0,0,0,0,0
1997,20,0.5954451885243766,2024-11-04 08:11:26,0,29,476,357,27,1,0.6935483870967742,2,0.1310344827586206,0.0,0.159049630497004,2023-07-14 17:44:23,0.0,1,8,4,0,1,0,0,3.7435343378066768,1,1,0,0,0,1
677,180,0.1953826510670454,2024-11-04 08:11:26,1,13,220,38,52,0,0.532258064516129,1,0.193103448275862,0.25,0.362582797037523,2023-06-08 17:20:53,0.0,1,8,4,0,0,1,0,0.5388486827740987,0,0,0,0,0,1
1396,39,0.0177450035177319,2024-11-04 08:11:26,1,30,341,203,93,0,0.0967741935483871,3,0.8310344827586207,0.0,0.0929981971856737,2023-04-28 16:55:28,0.0,1,8,4,0,0,0,0,0.19078967289632845,0,0,0,1,0,0
2215,286,0.7363681371654898,2024-11-04 08:11:26,1,27,344,197,15,0,0.6451612903225806,1,0.6517241379310346,0.0,0.4820115159638469,2023-11-06 18:59:24,0.0,0,8,4,0,1,0,0,1.527666531011698,1,0,0,0,0,1
1518,267,0.1110873700393464,2024-11-04 08:11:26,1,8,519,92,51,0,0.435483870967742,1,0.0241379310344827,0.0,0.2443499046161995,2023-07-27 17:30:14,0.0,0,8,4,0,0,0,0,0.45460555492450466,0,0,0,0,0,0
1600,486,0.1926310029444719,2024-11-04 08:11:27,1,35,41,246,82,0,0.8225806451612903,2,0.2034482758620689,0.0,0.459792938506689,2023-10-18 16:44:36,1.0,1,8,4,0,0,0,0,0.4189425225730035,0,0,0,0,0,0
301,482,0.3878104072751908,2024-11-04 08:11:27,0,15,113,371,94,2,0.3387096774193548,1,0.3344827586206896,0.0,0.587576310401338,2023-07-31 16:35:59,0.0,1,8,4,0,0,0,0,0.6600058585611115,0,0,0,0,0,0
1113,446,0.1730567787998019,2024-11-04 08:11:27,1,18,126,459,38,0,0.1451612903225806,3,0.3137931034482758,0.0,0.006142474762616,2023-06-20 17:05:38,0.0,1,8,4,0,0,0,0,28.127994908868036,1,0,0,0,0,1
598,93,0.4324204601714568,2024-11-04 08:11:27,0,6,542,452,70,2,0.7741935483870968,2,0.296551724137931,0.0,0.2790886981959757,2023-07-21 16:43:59,0.0,1,8,4,0,0,0,0,1.5493460305136306,1,0,0,0,0,1
1503,395,0.0335200771295307,2024-11-04 08:11:27,1,12,627,326,55,1,0.5967741935483871,2,0.5620689655172414,0.0,0.4161556900234863,2023-12-04 18:06:30,0.0,1,8,4,0,0,0,0,0.08054502793740397,0,0,0,0,0,0
228,53,0.026969278474086,2024-11-04 08:11:27,1,23,632,229,18,0,0.4838709677419355,0,0.2586206896551724,0.0,0.0685385373408421,2023-11-07 16:46:04,0.0,1,8,4,0,0,0,0,0.39343331776704965,0,0,0,0,0,0
986,174,0.11101440967246,2024-11-04 08:11:27,1,23,33,159,87,1,0.532258064516129,2,0.289655172413793,0.0,0.3182592422802307,2023-12-25 18:29:05,0.0,1,8,4,0,0,0,0,0.348806591793478,0,0,0,0,0,0
1222,271,0.1207285613779086,2024-11-04 08:11:27,1,16,272,442,48,0,0.7741935483870968,0,0.0068965517241379,0.0,0.3773561949728233,2023-07-10 18:00:56,0.0,1,8,4,0,0,0,0,0.31992415586298895,0,0,0,0,0,0
432,281,0.0522500456002293,2024-11-04 08:11:28,1,19,138,43,37,0,0.5161290322580645,1,0.3448275862068965,0.0,0.0236705084581702,2023-01-30 17:28:00,1.0,1,8,4,0,0,0,0,2.206457926886367,1,0,0,0,0,1
1269,228,0.0987622794903197,2024-11-04 08:11:28,1,33,282,58,10,1,0.6451612903225806,1,0.0482758620689655,0.0,0.4348472850906852,2023-02-27 16:08:40,0.0,1,8,4,0,0,0,0,0.22711423466143332,0,0,0,0,0,0
423,258,0.5714047476353024,2024-11-04 08:11:28,1,7,228,201,4,2,0.0967741935483871,3,0.4724137931034483,0.0,0.066724295779855,2023-03-27 16:51:20,0.0,1,8,4,0,1,0,0,8.562385216744755,1,0,0,0,0,1
1822,362,0.0736013758240612,2024-11-04 08:11:28,1,3,637,147,6,2,0.0967741935483871,3,0.2241379310344827,0.0,0.1051527417969259,2023-09-20 16:57:04,0.0,1,8,4,0,0,0,0,0.6998807235949482,0,0,0,0,0,0
1417,363,0.2026161502983557,2024-11-04 08:11:28,1,9,364,510,74,0,0.1451612903225806,3,0.1068965517241379,0.0,0.0443477536073091,2023-01-06 17:35:08,0.0,1,8,4,0,0,0,0,4.567773023225625,1,0,0,0,0,1
244,3,0.0210542773015087,2024-11-04 08:11:28,1,21,208,141,60,1,0.6612903225806451,2,0.503448275862069,0.0,0.0707540764979424,2024-01-01 16:08:49,0.0,1,8,4,0,0,0,0,0.29752776187393465,0,0,0,0,0,0
470,366,0.0037730932589832,2024-11-04 08:11:28,1,9,177,311,53,2,0.7258064516129032,2,0.0896551724137931,0.0,0.4291618997172767,2023-02-17 16:08:54,0.0,1,8,4,0,0,0,0,0.00879156641305915,0,0,0,0,0,0
829,449,0.0649243036193553,2024-11-04 08:11:28,1,21,620,232,50,2,0.5483870967741935,2,0.2379310344827586,0.0,0.4443534000056464,2023-09-22 17:44:42,0.0,1,8,4,0,0,0,0,0.1461063256301719,0,0,0,0,0,0
530,364,0.2822159105714359,2024-11-04 08:11:29,1,23,541,577,97,0,0.0645161290322581,3,0.396551724137931,0.0,0.0909359174120136,2023-08-11 16:43:45,1.0,1,8,4,0,0,0,0,3.1031179694731006,1,0,0,0,0,1
615,354,0.0723193579487714,2024-11-04 08:11:29,0,20,347,134,75,2,0.5161290322580645,1,0.2448275862068965,0.0,0.1462228956075054,2023-08-30 18:00:09,0.0,1,8,4,0,0,0,0,0.4945491754665057,0,0,0,0,0,0
2360,452,0.2115121036037209,2024-11-04 08:11:29,1,15,107,235,3,0,0.3870967741935484,0,0.3310344827586207,0.0,0.6990967107040926,2023-08-03 17:32:39,0.0,1,8,4,0,0,0,0,0.30254623559642324,0,0,0,0,0,0
1973,402,0.3044271308335721,2024-11-04 08:11:29,1,19,314,75,50,0,0.0806451612903226,3,0.1068965517241379,0.0,0.2940140111341598,2023-01-02 16:51:47,0.0,1,8,4,0,0,0,0,1.035381871226379,1,0,0,0,0,1
920,347,0.0384501133491414,2024-11-04 08:11:29,1,22,101,251,93,2,0.0,3,0.193103448275862,0.0,0.1068096908328034,2023-02-23 18:23:29,0.0,1,8,4,0,0,0,0,0.35995342290705923,0,0,0,0,0,0
1646,299,0.0211220262136175,2024-11-04 08:11:29,1,25,390,227,60,0,0.0,3,0.2413793103448275,0.0,0.1121267159337328,2023-11-17 16:40:09,0.0,1,8,4,0,0,0,0,0.1883595933565556,0,0,0,0,0,0
2020,385,0.0511869088255986,2024-11-04 08:11:29,1,24,425,307,89,1,0.467741935483871,1,0.0068965517241379,0.0,0.6343910023298116,2023-02-16 17:14:41,0.0,1,8,4,0,0,0,0,0.08068541606589016,0,0,0,0,0,0
2199,222,0.0925971284884175,2024-11-04 08:11:29,1,25,678,378,87,2,0.0161290322580645,3,0.5620689655172414,0.0,0.0014781464218639,2023-09-26 16:08:25,0.0,1,8,4,0,0,0,0,62.22313014900765,1,0,0,0,0,1
2507,293,0.4460744716887719,2024-11-04 08:11:29,0,7,605,325,71,1,0.2419354838709677,0,0.3413793103448275,0.0,0.8462566395594735,2023-04-26 17:09:36,0.0,1,8,4,0,0,0,0,0.5271086568188216,0,0,0,0,0,0
1200,245,0.0094587904213461,2024-11-04 08:11:30,1,1,27,475,71,1,0.5645161290322581,0,0.5448275862068966,0.0,0.5502744552906081,2023-12-01 17:26:46,1.0,1,8,4,0,0,0,0,0.01718891080859419,0,0,0,0,0,0
1240,51,0.0715689084607968,2024-11-04 08:11:30,1,26,424,183,64,0,0.1935483870967742,0,0.293103448275862,0.0,0.7110711083207747,2023-01-03 16:27:16,0.0,1,8,4,0,0,0,0,0.10064802400644213,0,0,0,0,1,0
1872,201,0.2235140839565364,2024-11-04 08:11:30,1,19,188,425,53,1,0.1290322580645161,3,0.7172413793103448,0.0,0.0410627597175187,2023-03-09 16:21:09,0.0,1,8,4,0,0,0,0,5.441905669201996,1,0,0,0,0,1
1117,120,0.129452536675613,2024-11-04 08:11:30,1,6,127,223,57,2,0.1612903225806451,1,0.3551724137931034,0.0,0.166040409390767,2023-02-03 17:46:54,0.0,1,8,4,0,0,0,0,0.7795978170157466,0,0,0,0,0,0
608,408,0.0633504442765197,2024-11-04 08:11:30,1,9,525,421,31,2,0.6774193548387097,0,0.3758620689655172,0.0,0.886792402098847,2023-09-08 18:24:14,0.0,1,8,4,0,0,0,0,0.07143693355654485,0,0,0,0,0,0
359,163,0.3265706021835995,2024-11-04 08:11:30,1,6,666,476,16,0,0.0806451612903226,3,0.4689655172413793,0.0,0.0326590368588817,2023-10-10 16:42:09,0.0,1,8,4,0,0,0,0,9.996333947470358,1,0,0,0,0,1
397,289,0.0683742866821273,2024-11-04 08:11:30,1,5,279,131,5,1,0.7903225806451613,2,0.8551724137931035,0.0,0.4396850385232249,2023-05-15 16:37:12,0.0,1,8,4,0,0,0,0,0.1555038849466475,0,0,0,1,0,0
2077,142,0.0654402376423378,2024-11-04 08:11:30,1,20,590,45,0,0,0.6290322580645161,2,0.4413793103448276,0.0,0.4038929227774364,2023-05-29 17:14:03,0.0,1,8,4,0,0,0,0,0.16201971798653583,0,0,0,0,0,0
1018,319,0.0780519582041326,2024-11-04 08:11:30,1,8,313,354,58,0,0.8870967741935485,2,0.5724137931034483,0.0,0.4967600428588521,2023-07-10 16:17:21,0.0,1,8,4,0,0,0,0,0.15711889097610018,0,0,0,0,0,0
874,371,0.053938556948172,2024-11-04 08:11:31,1,18,647,530,84,2,0.1612903225806451,1,0.6137931034482759,0.0,0.640253845936677,2023-03-29 16:20:33,1.0,1,8,4,0,0,0,0,0.08424426475192011,0,0,0,0,0,0
1512,25,0.0767126143262891,2024-11-04 08:11:31,0,0,365,528,70,2,0.7580645161290323,0,0.6724137931034483,0.0,0.4945155995197872,2023-10-12 16:58:25,0.0,1,8,4,0,0,0,0,0.15512364658327388,0,0,0,0,0,0
122,307,0.1655210151913906,2024-11-04 08:11:32,1,11,303,529,75,2,0.1451612903225806,3,0.2793103448275862,0.0,0.0029744419812405,2023-05-22 17:29:35,1.0,1,8,4,0,0,0,0,55.46129434977016,1,0,0,0,0,1
848,183,0.085050941970451,2024-11-04 08:11:32,0,3,148,414,36,1,0.7258064516129032,2,0.3482758620689655,0.0,0.4606217491197669,2023-09-08 17:09:54,0.0,1,8,4,0,0,0,0,0.18463977381710453,0,0,0,0,0,0
753,30,0.5318133256898663,2024-11-04 08:11:32,1,13,656,199,86,0,0.1612903225806451,3,0.2655172413793103,0.0,0.0684531691755048,2023-07-24 16:42:06,0.0,1,8,4,0,1,0,0,7.767874787194952,1,0,0,0,0,1
64,429,0.0028715115824582,2024-11-04 08:11:32,1,5,446,156,70,2,0.5161290322580645,0,0.393103448275862,0.0,0.9334619009272196,2023-11-02 16:01:40,0.0,1,8,4,0,0,0,0,0.0030761628492576173,0,0,0,0,0,0
325,47,0.3173150584985799,2024-11-04 08:11:33,1,40,218,304,85,0,0.3387096774193548,1,0.5758620689655173,0.0,0.600442032326975,2023-11-23 16:09:39,1.0,1,8,4,0,0,0,0,0.528460295602408,0,0,0,0,0,0
2242,248,0.6093910415092373,2024-11-04 08:11:33,1,27,468,120,66,2,0.1612903225806451,3,0.3586206896551724,0.0,0.3929086614406113,2023-12-25 17:12:21,0.0,1,8,4,0,1,0,0,1.550934331484648,1,0,0,0,0,1
1039,280,0.2998462620840608,2024-11-04 08:11:33,1,28,662,56,80,2,0.4032258064516129,0,0.4103448275862069,0.0,0.0089508857451296,2023-06-12 18:30:51,0.0,1,8,4,0,0,0,0,33.46167673737303,1,0,0,0,0,1
2456,481,0.0556791828438908,2024-11-04 08:11:33,0,30,438,189,51,2,0.1129032258064516,3,0.5689655172413793,0.0,0.0062211210251708,2023-06-16 16:41:13,0.0,1,8,4,0,0,0,0,8.935660632970066,1,0,0,0,0,1
769,231,0.0289913229277952,2024-11-04 08:11:33,1,14,446,225,25,2,0.8709677419354838,2,0.4827586206896552,0.0,0.2412087594459539,2023-08-17 16:54:30,0.0,1,8,4,0,0,0,0,0.12018685028637181,0,1,0,0,0,1
1480,109,0.191088412330302,2024-11-04 08:11:33,1,15,677,436,77,2,0.7741935483870968,2,0.0793103448275862,0.0,0.4434130058063796,2023-12-11 18:43:00,0.0,1,8,4,0,0,0,0,0.43093932842478777,0,0,0,0,0,0
1155,277,0.2610365583552648,2024-11-04 08:11:33,1,31,311,234,87,1,0.467741935483871,1,0.6827586206896552,0.0,0.5861895818573156,2023-08-21 18:07:14,0.0,1,8,4,0,0,0,0,0.4453032148678718,0,0,0,0,0,0
1528,454,0.0581233551345858,2024-11-04 08:11:34,1,17,513,32,55,2,0.7096774193548387,0,0.1344827586206896,0.0,0.7250472885860747,2023-12-26 17:40:23,1.0,1,8,4,0,0,0,0,0.080163810569964,0,0,0,0,0,0
452,267,0.0280324152487166,2024-11-04 08:11:34,1,21,358,200,7,1,0.1451612903225806,3,0.4689655172413793,0.0,0.0247292081464084,2023-04-25 16:53:22,0.0,1,8,4,0,0,0,0,1.1331169163870876,1,0,0,0,0,1
888,174,0.0004950882038721,2024-11-04 08:11:34,1,1,355,584,38,1,0.5967741935483871,2,0.6413793103448276,0.0,0.5002097233668129,2023-08-21 17:19:06,0.0,1,8,4,0,0,0,0,0.000989741469088475,0,0,0,0,0,0
142,161,0.1182374859942152,2024-11-04 08:11:34,1,5,424,286,56,0,0.0,3,0.9793103448275864,0.0,0.0161789478071136,2023-07-03 17:42:08,0.0,1,8,4,0,0,0,0,7.30359300696864,1,0,0,1,0,1
1235,51,0.0150767386716001,2024-11-04 08:11:34,0,26,291,130,3,1,0.6451612903225806,0,0.1068965517241379,0.0,0.8038454661437924,2023-01-25 17:39:15,0.0,0,8,4,0,0,0,0,0.018755534180697104,0,0,0,0,0,0
2249,482,0.1603199833233447,2024-11-04 08:11:34,0,26,254,102,31,2,0.7096774193548387,2,0.2758620689655172,0.0,0.1704876202716455,2023-07-10 16:34:43,0.0,1,8,4,0,0,0,0,0.9403062815065379,0,0,0,0,0,0
2431,368,0.0298251556922114,2024-11-04 08:11:34,0,11,516,485,13,2,0.0967741935483871,3,0.5758620689655173,0.0,0.0446267125727814,2023-11-16 18:09:35,0.0,1,8,4,0,0,0,0,0.668175454085707,0,1,0,0,0,1
1144,38,0.1039893686322536,2024-11-04 08:11:34,1,11,136,403,37,0,0.032258064516129,3,0.5275862068965518,0.0,0.0044384724072612,2023-07-24 16:18:50,0.0,1,8,4,0,0,0,0,23.376422086492596,1,0,0,0,0,1
1340,77,0.0296062745915522,2024-11-04 08:11:35,0,4,244,56,26,2,0.2096774193548387,0,0.3068965517241379,0.0,0.6199247953516698,2023-08-25 16:30:02,1.0,1,8,4,0,0,0,0,0.047757078346856593,0,0,0,0,0,0
2296,403,0.1604971727857831,2024-11-04 08:11:35,1,19,7,293,57,0,0.6774193548387097,2,0.0448275862068965,0.0,0.2721953868925584,2023-04-17 16:12:22,0.0,1,8,4,0,0,0,0,0.5896179154203608,0,0,0,0,0,0
511,151,0.5817130051853975,2024-11-04 08:11:35,1,36,613,192,56,0,0.532258064516129,1,0.1551724137931034,0.0,0.0232766049551178,2023-09-18 17:44:50,0.0,1,8,4,0,1,0,0,24.98058460246056,1,0,0,0,0,1
47,434,0.2657737707481043,2024-11-04 08:11:35,1,28,382,245,89,2,0.0161290322580645,3,0.3275862068965517,0.0,0.0457391874832792,2023-10-09 16:29:40,0.0,1,8,4,0,0,0,0,5.809365922514832,1,0,0,0,0,1
486,146,0.7381660890637621,2024-11-04 08:11:35,1,26,403,357,14,0,0.4516129032258065,1,0.1655172413793103,0.0,0.2446423073872367,2023-01-16 17:00:11,0.0,1,8,4,0,1,0,0,3.0172046891648145,1,0,0,0,0,1
437,78,0.0859837923756416,2024-11-04 08:11:35,1,34,122,513,24,2,0.2741935483870967,0,0.3310344827586207,0.0,0.6613471768680506,2023-11-24 17:11:27,0.0,1,8,4,0,0,0,0,0.13001112769778939,0,0,0,0,0,0
355,369,0.2691507934439899,2024-11-04 08:11:35,1,23,472,287,24,0,0.3870967741935484,1,0.4068965517241379,0.0,0.1286867956286122,2023-10-09 18:43:04,0.0,0,8,4,0,0,0,0,2.0913558269212382,1,0,0,0,0,1
1119,418,0.0320556583370247,2024-11-04 08:11:35,1,5,315,467,81,1,0.6129032258064516,0,0.1344827586206896,0.0,0.8234969489283273,2023-09-28 17:06:32,0.0,1,8,4,0,0,0,0,0.03892578973224259,0,0,0,0,0,0
2490,261,0.0843421841206972,2024-11-04 08:11:35,1,3,412,273,17,1,0.7419354838709677,0,0.7275862068965517,0.0,0.6370676640177889,2023-12-04 16:14:07,0.0,1,8,4,0,0,0,0,0.13238917150035595,0,0,0,0,0,0
366,328,0.0646689423352528,2024-11-04 08:11:35,1,28,81,449,14,0,0.8709677419354838,2,0.2758620689655172,0.0,0.2163451132438962,2023-12-08 16:39:15,0.0,1,8,4,0,0,0,0,0.29890184412860066,0,0,0,0,0,0
851,407,0.1184250983662089,2024-11-04 08:11:35,1,34,221,93,54,2,0.2580645161290322,0,0.920689655172414,0.0,0.7665725152150271,2023-03-13 16:59:33,0.0,1,8,4,0,0,0,0,0.15448447625105374,0,0,0,1,0,0
