TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change,Hour,Day,DayOfWeek,high_amount_flag,many_login_attempts_flag,long_time_diff_flag,amount_to_balance_ratio,amount_exceeds_balance,suspicious_merchant_flag,reactivation_suspect_flag,duration_suspicious_flag,age_balance_anomaly_flag,strong_anomaly_label,zscore_TransactionAmount,zscore_TransactionDuration,zscore_LoginAttempts,zscore_AccountBalance,zscore_time_diff,zscore_Hour,zscore_Day,zscore_amount_to_balance_ratio,flag_zscore_TransactionAmount,flag_zscore_TransactionDuration,flag_zscore_LoginAttempts,flag_zscore_AccountBalance,flag_zscore_time_diff,flag_zscore_Hour,flag_zscore_Day,flag_zscore_amount_to_balance_ratio,isolation_pred,isolation_outlier_label,final_anomaly_flag
319,439,0.0151549104932641,2024-11-04 08:11:42,1,21,28,421,86,2,0.7580645161290323,2,0.0689655172413793,0.0,0.2583610387759684,2023-03-09 17:37:08,0.0,1,8,4,0,0,0,0,0.0586556084809676,0,0,0,0,0,0,-0.919029425304328,-1.2815372471137427,-0.2067936485059296,-0.2998546671530778,-0.407686640205393,,,-0.0392190315806432,0,0,0,0,0,0,0,0,1,0,0
919,276,0.3504599108841233,2024-11-04 08:11:42,0,7,32,208,67,1,0.4516129032258065,1,0.3724137931034482,0.0,0.3552707111907582,2023-08-10 16:39:33,0.0,1,8,4,0,0,0,0,0.9864310103115996,0,0,0,0,0,0,1.2852397445250086,-0.0234927248653793,-0.2067936485059296,0.0697962694486848,-0.407686640205393,,,-0.0351722036883068,0,0,0,0,0,0,0,0,1,0,0
2159,214,0.3250592802980952,2024-11-04 08:11:42,1,15,202,45,96,1,0.1290322580645161,1,0.4206896551724138,1.0,0.3276880553131936,2023-02-16 17:34:34,0.0,1,8,4,0,0,1,0,0.9919475414262792,0,0,0,0,0,1,1.1182579612836627,0.1766507218559516,6.431744946342571,-0.0354146380391193,-0.407686640205393,,,-0.0351481413431101,0,0,1,0,0,0,0,0,-1,1,1
2508,318,0.1309534356515621,2024-11-04 08:11:42,1,40,395,448,28,1,0.4838709677419355,0,0.5758620689655173,0.0,0.0103181207710829,2023-03-22 17:36:48,0.0,1,8,4,0,0,0,0,12.679309097373352,1,0,0,0,0,1,-0.1577788664978644,0.8199689434602286,-0.2067936485059296,-1.245986200499867,-0.407686640205393,,,0.015830512153311,0,0,0,0,0,0,0,0,1,0,1
1929,265,0.0592907210047684,2024-11-04 08:11:42,1,32,9,5,80,0,0.532258064516129,0,0.5586206896551724,0.0,0.8931600606046756,2023-11-24 16:30:21,0.0,1,8,4,0,0,0,0,0.0663823426466272,0,0,0,0,0,0,-0.6288840165495153,0.7484891410597533,-0.2067936485059296,2.1215140891925763,-0.407686640205393,,,-0.0391853286356453,0,0,0,0,0,0,0,0,1,0,0
871,477,0.0802876723037235,2024-11-04 08:11:43,0,40,54,533,14,0,0.3225806451612903,1,0.8931034482758621,0.0,0.4618787449400877,2024-01-01 16:53:32,1.0,1,8,4,0,0,0,0,0.1738246995261547,0,0,0,1,0,0,-0.4908516807515297,2.1351973076289723,-0.2067936485059296,0.4764405036386435,2.437060138116683,,,-0.0387166799456925,0,0,0,0,0,0,0,0,-1,1,0
1939,358,0.2779529405633583,2024-11-04 08:11:43,1,23,312,505,42,2,0.4838709677419355,1,0.3620689655172414,0.0,0.2390093528555315,2023-12-20 16:17:11,0.0,1,8,4,0,0,0,0,1.162888850809328,1,0,0,0,0,1,0.8085845228925009,-0.066380606305664,-0.2067936485059296,-0.3736694747678947,-0.407686640205393,,,-0.0344025190110254,0,0,0,0,0,0,0,0,1,0,1
2377,174,0.006649816296219,2024-11-04 08:11:43,1,5,372,72,13,1,0.532258064516129,0,0.1103448275862069,0.0,0.4016471350578151,2023-06-14 16:24:08,0.0,1,8,4,0,0,0,0,0.0165559521188682,0,1,0,0,0,1,-0.9749412575262968,-1.109985721352602,-0.2067936485059296,0.2466938699825365,-0.407686640205393,,,-0.0394026644548148,0,0,0,0,0,0,0,0,1,0,1
1967,201,0.5219636761602001,2024-11-04 08:11:43,1,30,214,562,50,2,0.2096774193548387,0,0.1551724137931034,0.0,0.647492663043113,2023-07-17 17:46:06,0.0,1,8,4,0,1,0,0,0.8061181921740543,0,0,0,0,0,1,2.412692248564698,-0.9241382351113668,-0.2067936485059296,1.1844437087205228,-0.407686640205393,,,-0.0359587032444979,0,0,0,0,0,0,0,0,-1,1,1
2305,200,0.0028141855799046,2024-11-04 08:11:43,1,14,81,219,28,1,0.3548387096774194,1,0.0793103448275862,0.0,0.3585052908096801,2023-12-04 18:43:37,0.0,1,8,4,0,0,0,0,0.0078495552408628,0,0,0,0,0,0,-1.0001563975479688,-1.2386493656734576,-0.2067936485059296,0.0821342059606337,-0.407686640205393,,,-0.0394406405529719,0,0,0,0,0,0,0,0,1,0,0
376,129,0.1082992417333298,2024-11-04 08:11:43,1,28,83,165,99,2,0.2258064516129032,0,0.0896551724137931,0.0,0.563137488455132,2023-07-10 16:51:12,0.0,1,8,4,0,0,0,0,0.1923106183611407,0,0,0,0,0,0,-0.3067057872508661,-1.1957614842331723,-0.2067936485059296,0.862680477902981,-0.407686640205393,,,-0.0386360469263116,0,0,0,0,0,0,0,0,1,0,0
1928,372,0.1445866013497667,2024-11-04 08:11:43,1,26,473,171,10,1,0.6451612903225806,1,0.3344827586206896,0.0,0.0888601938327886,2023-06-22 16:38:46,0.0,1,8,4,0,0,0,0,1.6269414425021942,1,0,0,0,0,1,-0.0681554883773558,-0.1807482901464246,-0.2067936485059296,-0.9463963850928272,-0.407686640205393,,,-0.0323783858341075,0,0,0,0,0,0,0,0,1,0,1
1382,238,0.2144305182791776,2024-11-04 08:11:43,1,42,102,197,13,1,0.1774193548387097,0,0.493103448275862,0.0,0.5672351603913224,2023-06-20 18:43:51,0.0,1,8,4,0,0,0,0,0.3780208862976452,0,1,0,0,0,1,0.3909930259846707,0.4768658919379472,-0.2067936485059296,0.8783105820128816,-0.407686640205393,,,-0.0378260044411414,0,0,0,0,0,0,0,0,1,0,1
146,380,0.5071422987727023,2024-11-04 08:11:44,1,34,283,307,25,1,0.9516129032258064,2,0.9862068965517242,0.0,0.1304701164368,2023-08-30 17:23:20,1.0,1,8,4,0,1,0,0,3.8867400844046935,1,1,0,1,0,1,2.315257658589649,2.5211882405915387,-0.2067936485059296,-0.7876800621579425,2.437060138116683,,,-0.0225214569296867,0,0,0,0,0,0,0,0,-1,1,1
1638,398,0.0667795815201813,2024-11-04 08:11:44,1,40,497,444,64,0,0.8225806451612903,2,0.0724137931034482,0.0,0.1686787562328843,2023-03-20 17:17:27,0.0,1,8,4,0,0,0,0,0.3958745266222032,0,0,0,0,0,0,-0.5796528260452447,-1.267241286633648,-0.2067936485059296,-0.6419375461121815,-0.407686640205393,,,-0.0377481293331113,0,0,0,0,0,0,0,0,1,0,0
322,192,0.0189957526643562,2024-11-04 08:11:44,1,17,651,198,94,1,0.4838709677419355,0,0.1551724137931034,0.0,0.4273873173827062,2023-01-30 17:11:53,0.0,1,8,4,0,0,0,0,0.0444451845900257,0,0,0,0,0,0,-0.8937800255815392,-0.9241382351113668,-0.2067936485059296,0.3448768714064896,-0.407686640205393,,,-0.0392810154828358,0,0,0,0,0,0,0,0,1,0,0
633,213,0.0705161945957213,2024-11-04 08:11:44,0,4,219,133,72,1,0.532258064516129,0,0.3655172413793103,0.0,0.7562402784481009,2023-06-14 17:17:34,0.0,1,8,4,0,0,0,0,0.0932445205050732,0,0,0,0,0,0,-0.5550886203447845,-0.0520846458255692,-0.2067936485059296,1.5992491340820387,-0.407686640205393,,,-0.0390681595337356,0,0,0,0,0,0,0,0,1,0,0
1855,284,0.0122156499986971,2024-11-04 08:11:44,1,37,140,300,70,0,0.4516129032258065,0,0.0758620689655172,0.0,0.5274132639274465,2023-10-26 17:51:32,0.0,1,8,4,0,0,0,0,0.0231609995883259,0,0,0,0,0,0,-0.9383518967339788,-1.2529453261535526,-0.2067936485059296,0.7264144816718837,-0.407686640205393,,,-0.0393738541519367,0,0,0,0,0,0,0,0,1,0,0
274,449,0.6128775047554524,2024-11-04 08:11:44,0,18,460,455,73,0,0.5806451612903226,1,0.5655172413793104,1.0,0.0149522005493138,2023-12-20 16:08:02,0.0,1,8,4,0,1,1,0,40.96172235731464,1,0,0,0,0,1,3.010352734540339,0.7770810620199434,6.431744946342571,-1.2283100296118008,-0.407686640205393,,,0.1391944843141177,1,0,1,0,0,0,0,0,-1,1,1
2420,213,0.0284441201761471,2024-11-04 08:11:44,1,18,138,246,1,2,0.5483870967741935,2,0.393103448275862,0.0,0.2281588573840774,2023-05-08 16:48:31,0.0,1,8,4,0,0,0,0,0.1246625876215307,0,0,0,0,0,0,-0.8316671874575017,0.062283038015191,-0.2067936485059296,-0.4150574571402721,-0.407686640205393,,,-0.0389311182734485,0,0,0,0,0,0,0,0,1,0,0
1703,203,0.674648878234359,2024-11-04 08:11:44,0,42,472,521,25,1,0.435483870967742,1,0.9275862068965518,0.0,0.6605277769188681,2023-12-11 16:53:08,0.0,1,8,4,0,1,0,0,1.0213630496370902,1,1,0,1,0,1,3.4164329718730575,2.278156912429923,-0.2067936485059296,1.2341646698260331,-0.407686640205393,,,-0.0350198349676017,1,0,0,0,0,0,0,0,-1,1,1
41,475,0.0175938713291815,2024-11-04 08:11:45,1,30,607,25,45,2,0.3225806451612903,0,0.0310344827586206,0.0,0.948677600065606,2023-01-09 16:13:21,1.0,1,8,4,0,0,0,0,0.0185454846547639,0,0,0,0,0,0,-0.9029958851818514,-1.4387928123947886,-0.2067936485059296,2.333279436739312,2.437060138116683,,,-0.0393939863892581,0,0,0,0,0,0,0,0,-1,1,0
801,112,0.1397347369518201,2024-11-04 08:11:45,1,35,218,540,20,2,0.1774193548387097,0,0.5758620689655173,0.0,0.6256868104167984,2023-02-21 18:13:02,0.0,1,8,4,0,0,0,0,0.223326593048697,0,0,0,0,0,0,-0.100051270116726,0.8199689434602286,-0.2067936485059296,1.1012677609965775,-0.407686640205393,,,-0.0385007595375471,0,0,0,0,0,0,0,0,1,0,0
440,38,0.6448132996325924,2024-11-04 08:11:45,0,2,76,356,59,1,0.6774193548387097,1,0.5137931034482759,0.0,0.6257365524973887,2023-11-13 17:49:04,0.0,1,8,4,0,1,0,0,1.0304703990123594,1,0,0,0,0,1,3.220296182981653,0.5626416548185179,-0.2067936485059296,1.1014574965123478,-0.407686640205393,,,-0.0349801099701461,1,0,0,0,0,0,0,0,-1,1,1
847,358,0.1118221851629882,2024-11-04 08:11:45,0,40,222,316,8,0,0.0806451612903226,3,0.1827586206896551,0.0,0.0598545111361763,2023-03-20 18:12:30,0.0,1,8,4,0,0,0,0,1.8679211279053396,1,0,0,0,0,1,-0.283546229296178,-0.8097705512706066,-0.2067936485059296,-1.0570352667277212,-0.407686640205393,,,-0.0313272657996124,0,0,0,0,0,0,0,0,1,0,1
1288,463,0.0098235922557782,2024-11-04 08:11:45,0,7,529,141,6,2,0.5,1,0.5172413793103449,0.0,0.5631079120828891,2023-09-18 16:31:03,0.0,1,8,4,0,0,0,0,0.0174450004963298,0,0,0,0,0,0,-0.9540770995464072,0.576937615298613,-0.2067936485059296,0.8625676621909015,-0.407686640205393,,,-0.0393987865488427,0,0,0,0,0,0,0,0,1,0,0
2227,287,0.6005263569325376,2024-11-04 08:11:45,1,2,156,286,19,1,0.7580645161290323,2,0.5862068965517242,0.0,0.501851884216569,2023-09-13 17:58:16,0.0,1,8,4,0,1,0,0,1.1965968642348457,1,0,0,0,0,1,2.929157242894465,0.8628568249005139,-0.2067936485059296,0.6289135025073197,-0.407686640205393,,,-0.0342554893218824,0,0,0,0,0,0,0,0,-1,1,1
1792,259,0.0279177632436094,2024-11-04 08:11:45,1,3,455,418,61,1,0.8387096774193548,2,0.4172413793103448,0.0,0.3010968800960426,2023-05-31 17:21:07,0.0,1,8,4,0,0,0,0,0.0927171216901606,0,0,0,0,0,0,-0.8351274172702581,0.1623547613758563,-0.2067936485059296,-0.1368436551788093,-0.407686640205393,,,-0.0390704599743706,0,0,0,0,0,0,0,0,1,0,0
602,105,0.3310003387445605,2024-11-04 08:11:45,1,10,1,343,17,0,0.467741935483871,0,0.3310344827586207,0.0,0.0764186239727252,2023-09-19 16:55:00,0.0,1,8,4,0,0,0,0,4.33084257624059,1,0,0,0,0,1,1.1573140205563612,-0.1950442506265194,-0.2067936485059296,-0.9938533399763814,-0.407686640205393,,,-0.020584343327115,0,0,0,0,0,0,0,0,1,0,1
740,151,0.1987440393985981,2024-11-04 08:11:46,1,19,650,249,96,2,0.7419354838709677,2,0.5310344827586208,0.0,0.3971212779143818,2023-01-27 16:40:28,1.0,1,8,4,0,0,0,0,0.5004492228422402,0,0,0,0,0,0,0.2878713256242993,0.6341214572189933,-0.2067936485059296,0.2294305020409421,2.437060138116683,,,-0.0372919889820513,0,0,0,0,0,0,0,0,1,0,0
1089,418,0.1333038017562602,2024-11-04 08:11:46,1,26,294,417,8,0,0.5806451612903226,2,0.0862068965517241,0.0,0.4576896551260558,2023-06-07 16:26:52,0.0,1,8,4,0,0,0,0,0.2912473283807626,0,0,0,0,0,0,-0.1423277412943671,-1.2100574447132677,-0.2067936485059296,0.4604616964186795,-0.407686640205393,,,-0.038204498690722,0,0,0,0,0,0,0,0,1,0,0
211,474,0.2250410402063736,2024-11-04 08:11:46,1,12,72,420,43,0,0.3548387096774194,0,0.4655172413793103,0.0,0.7662545692134165,2023-07-31 16:04:55,0.0,0,8,4,0,0,0,0,0.29368582242734,0,0,0,0,0,0,0.4607457774576663,0.3624982080971869,-0.2067936485059296,1.6374475085947189,-0.407686640205393,,,-0.0381938623171951,0,0,0,0,0,0,0,0,1,0,0
1757,48,0.1697735622899132,2024-11-04 08:11:46,0,27,143,81,37,2,0.0,3,0.4379310344827586,0.0,0.0127037240685795,2023-05-09 16:54:49,0.0,0,8,4,0,0,0,0,13.35356669486708,1,0,0,0,0,1,0.0974216471182177,0.2481305242564268,-0.2067936485059296,-1.2368865877232864,-0.407686640205393,,,0.0187715304717245,0,0,0,0,0,0,0,0,1,0,1
207,365,0.2529014774474294,2024-11-04 08:11:46,1,15,572,112,60,0,0.4516129032258065,1,0.4586206896551724,0.0,0.4214807814077547,2023-02-06 17:46:59,0.0,1,8,4,0,0,0,0,0.600016628128267,0,0,0,0,0,0,0.6438981396259538,0.333906287136997,-0.2067936485059296,0.3223470609055553,-0.407686640205393,,,-0.0368576897410022,0,0,0,0,0,0,0,0,1,0,0
1650,433,0.0281835474372671,2024-11-04 08:11:47,1,0,565,454,34,0,0.7580645161290323,0,0.1241379310344827,0.0,0.5322832824933421,2023-12-25 18:03:33,1.0,1,8,4,0,0,0,0,0.0529474039297492,0,0,0,0,0,0,-0.8333801725133212,-1.052801879432222,-0.2067936485059296,0.7449906142631292,2.437060138116683,,,-0.0392439299788411,0,0,0,0,0,0,0,0,-1,1,0
2129,300,0.6016780884383875,2024-11-04 08:11:47,1,8,568,588,5,0,0.532258064516129,0,0.3379310344827586,0.0,0.4086278310974044,2023-08-02 17:52:47,0.0,1,8,4,0,1,0,0,1.4723993782527915,1,0,0,0,0,1,2.9367286368411905,-0.1664523296663295,-0.2067936485059296,0.2733209420267157,-0.407686640205393,,,-0.0330524769286868,0,0,0,0,0,0,0,0,1,0,1
1488,379,0.1438361518617922,2024-11-04 08:11:47,1,21,297,587,23,1,0.6129032258064516,0,0.4586206896551724,0.0,0.001320181706476,2023-02-13 17:04:50,0.0,1,8,4,0,0,0,0,108.13270935957452,1,0,0,0,0,1,-0.0730888853381174,0.333906287136997,-0.2067936485059296,-1.280307816906548,-0.407686640205393,,,0.43218503269485,0,0,0,0,0,0,0,0,-1,1,1
1389,311,0.239200562837116,2024-11-04 08:11:47,1,40,242,380,42,1,0.1129032258064516,3,0.1689655172413793,0.0,0.0019836335111052,2023-05-23 16:44:33,0.0,1,8,4,0,0,0,0,119.98221413549156,1,0,0,0,0,1,0.553829385390932,-0.8669543931909865,-0.2067936485059296,-1.2777771553651325,-0.407686640205393,,,0.4838709324750517,0,0,0,0,0,0,0,0,-1,1,1
1045,469,0.11976965369883,2024-11-04 08:11:47,1,2,44,580,5,2,0.9838709677419356,2,0.393103448275862,0.0,0.293400973600399,2023-05-01 16:23:40,0.0,1,8,4,0,0,0,0,0.4081975947564461,0,0,0,0,0,0,-0.2313001850936641,0.062283038015191,-0.2067936485059296,-0.1661988162605433,-0.407686640205393,,,-0.0376943778155065,0,0,0,0,0,0,0,0,1,0,0
2261,84,0.1771217135263308,2024-11-04 08:11:48,1,23,198,195,28,1,0.0967741935483871,3,0.0758620689655172,0.5,0.0704784784838613,2023-02-06 17:23:52,1.0,1,8,4,0,0,1,0,2.512775383098725,1,0,0,0,0,1,0.1457278256923449,-1.2529453261535526,3.1124756489183207,-1.0165113501501333,2.437060138116683,,,-0.0285145007906897,0,0,1,0,0,0,0,0,-1,1,1
2051,179,0.1362847538890481,2024-11-04 08:11:48,1,6,25,547,3,2,0.1612903225806451,3,0.1241379310344827,0.0,0.0486302778700172,2023-01-12 18:07:21,0.0,1,8,4,0,0,0,0,2.801890940122622,1,0,0,0,0,1,-0.1227311922557846,-1.052801879432222,-0.2067936485059296,-1.0998488294618285,-0.407686640205393,,,-0.0272534187465181,0,0,0,0,0,0,0,0,1,0,1
909,433,0.06285014461787,2024-11-04 08:11:48,1,7,34,239,80,2,0.2419354838709677,0,0.5241379310344828,0.75,0.9051263919380188,2023-11-16 17:57:45,0.0,1,8,4,0,0,1,0,0.0694372087761264,0,0,0,0,0,1,-0.6054846406870124,0.6055295362588031,4.772110297630446,2.167158300702493,-0.407686640205393,,,-0.0391720037324028,0,0,1,0,0,0,0,0,-1,1,1
1313,185,0.1739114573833285,2024-11-04 08:11:48,1,14,295,590,10,1,0.5483870967741935,0,0.1206896551724138,0.0,0.3452443210004342,2023-03-22 16:18:37,0.0,1,8,4,0,0,0,0,0.5037198575223908,0,0,0,0,0,0,0.1246238498046411,-1.067097839912317,-0.2067936485059296,0.0315517430537904,-0.407686640205393,,,-0.0372777229262547,0,0,0,0,0,0,0,0,1,0,0
1193,176,0.0722099173984417,2024-11-04 08:11:48,1,13,476,550,29,2,0.9516129032258064,2,0.1482758620689655,0.0,0.2015878478752737,2023-10-16 16:12:20,0.0,1,8,4,0,0,0,0,0.3581879378152744,0,0,0,0,0,0,-0.5439542174819535,-0.9527301560715568,-0.2067936485059296,-0.5164095544762719,-0.407686640205393,,,-0.037912513017406,0,0,0,0,0,0,0,0,1,0,0
2391,61,0.0021523308231492,2024-11-04 08:11:48,1,30,426,253,83,0,0.1290322580645161,3,0.1827586206896551,0.0,0.0892910678011446,2023-06-12 16:03:42,0.0,1,8,4,0,0,0,0,0.024101960661232,0,0,0,0,0,0,-1.004507379589752,-0.8097705512706066,-0.2067936485059296,-0.9447528652873076,-0.407686640205393,,,-0.0393697498099721,0,0,0,0,0,0,0,0,1,0,0
948,128,0.1426166714438335,2024-11-04 08:11:48,1,32,626,58,52,1,0.9838709677419356,2,0.3413793103448275,0.0,0.298607759495696,2023-07-04 17:50:02,0.0,1,8,4,0,0,0,0,0.4775893827771119,0,0,0,0,0,0,-0.0811056553993557,-0.1521563691862347,-0.2067936485059296,-0.1463381229476677,-0.407686640205393,,,-0.0373917004404575,0,0,0,0,0,0,0,0,1,0,0
1886,443,0.0376475493133908,2024-11-04 08:11:48,1,13,416,304,52,0,0.3548387096774194,0,0.0689655172413793,0.0,0.8484634402429566,2023-04-10 17:48:18,0.0,1,8,4,0,0,0,0,0.0443709225625384,0,0,0,0,0,0,-0.7711645552859345,-1.2815372471137427,-0.2067936485059296,1.95102390830614,-0.407686640205393,,,-0.0392813394035213,0,0,0,0,0,0,0,0,1,0,0
651,206,0.6466320973499752,2024-11-04 08:11:48,1,24,103,163,88,1,0.0,3,0.4103448275862069,0.0,0.0440614005487761,2023-11-21 16:26:41,0.0,1,8,4,0,1,0,0,14.672374585289475,1,0,0,0,0,1,3.232252818671278,0.1337628404156664,-0.2067936485059296,-1.117276292984629,-0.407686640205393,,,0.0245239879577325,1,0,0,0,0,0,0,0,-1,1,1
1900,334,0.0274174635849597,2024-11-04 08:11:49,1,16,52,568,54,1,0.0967741935483871,3,0.2068965517241379,0.0,0.057788870411125,2023-03-31 17:25:22,1.0,1,8,4,0,0,0,0,0.4743598514977629,0,0,0,0,0,0,-0.8384163485774326,-0.7096988279099411,-0.2067936485059296,-1.06491441861908,2.437060138116683,,,-0.0374057872089089,0,0,0,0,0,0,0,0,1,0,0
278,8,0.0388722411861271,2024-11-04 08:11:49,1,33,509,268,90,0,0.8709677419354838,2,0.3689655172413792,0.0,0.155173781352635,2023-12-25 17:19:08,0.0,1,8,4,0,0,0,0,0.2504916483365937,0,0,0,0,0,0,-0.7631135255235797,-0.0377886853454744,-0.2067936485059296,-0.6934507386436792,-0.407686640205393,,,-0.0383822693262104,0,0,0,0,0,0,0,0,1,0,0
2264,364,0.3324803919013993,2024-11-04 08:11:49,1,31,219,381,46,1,0.4838709677419355,1,0.1862068965517241,0.0,0.3760588677358077,2023-03-09 18:04:32,0.0,1,8,4,0,0,0,0,0.884094431701191,0,0,0,0,0,0,1.16704377567342,-0.7954745907905114,-0.2067936485059296,0.1490903310797184,-0.407686640205393,,,-0.0356185816801243,0,0,0,0,0,0,0,0,1,0,0
484,325,0.2809443156057013,2024-11-04 08:11:49,1,25,50,346,1,0,0.5967741935483871,2,0.4034482758620689,0.0,0.2566550198497789,2023-05-22 17:34:50,0.0,1,8,4,0,0,0,0,1.0945952657285851,1,0,0,0,0,1,0.8282495913333157,0.105170919455476,-0.2067936485059296,-0.3063620825452903,-0.407686640205393,,,-0.0347004061768492,0,0,0,0,0,0,0,0,1,0,1
1614,450,0.0604580868749511,2024-11-04 08:11:49,1,32,339,302,10,2,0.6290322580645161,1,0.289655172413793,0.0,0.5798091517362004,2023-11-28 18:04:26,0.0,1,8,4,0,0,0,0,0.1042705931563599,0,0,0,0,0,0,-0.6212098434994409,-0.3665957763876603,-0.2067936485059296,0.9262726436073369,-0.407686640205393,,,-0.0390200653309144,0,0,0,0,0,0,0,0,1,0,0
880,92,0.0624905542382156,2024-11-04 08:11:50,1,32,51,441,22,0,0.5,0,0.3275862068965517,0.0,0.3564315838012898,2023-08-08 17:07:42,1.0,1,8,4,0,0,0,0,0.1753177998250984,0,0,0,0,0,0,-0.6078485600640436,-0.2093402111066145,-0.2067936485059296,0.0742242861477987,2.437060138116683,,,-0.0387101672488437,0,0,0,0,0,0,0,0,1,0,0
192,261,0.2317169137764807,2024-11-04 08:11:50,0,19,169,430,59,1,0.4032258064516129,0,0.3137931034482758,0.0,0.6874476531820817,2023-09-11 16:27:39,0.0,1,8,4,0,0,0,0,0.3370635452291745,0,0,0,0,0,0,0.504632454587778,-0.2665240530269948,-0.2067936485059296,1.3368474797658776,-0.407686640205393,,,-0.0380046546941064,0,0,0,0,0,0,0,0,1,0,0
1375,40,0.1152930140448706,2024-11-04 08:11:50,0,28,198,521,51,1,0.0806451612903226,3,0.6413793103448276,0.0,0.0407347308617345,2023-09-13 18:11:22,0.0,1,8,4,0,0,0,0,2.8296423023657344,1,0,0,0,0,1,-0.2607292683526537,1.0915921925820349,-0.2067936485059296,-1.1299654966000976,-0.407686640205393,,,-0.0271323711453916,0,0,0,0,0,0,0,0,1,0,1
299,33,0.1099200041691638,2024-11-04 08:11:50,1,42,413,498,58,0,0.8870967741935485,2,0.2758620689655172,0.0,0.2667197248859629,2023-10-16 16:09:47,0.0,1,8,4,0,0,0,0,0.4121025664318394,0,0,0,0,0,0,-0.2960510202036648,-0.4237796183080404,-0.2067936485059296,-0.2679714085233843,-0.407686640205393,,,-0.0376773448695332,0,0,0,0,0,0,0,0,1,0,0
1286,223,0.0204393256377517,2024-11-04 08:11:50,1,29,420,151,16,0,0.6129032258064516,2,0.096551724137931,0.0,0.3890812099962761,2023-05-26 16:47:51,0.0,1,8,4,0,0,0,0,0.0525309364813132,0,0,0,0,0,0,-0.8842900883722958,-1.1671695632729824,-0.2067936485059296,0.1987625763095579,-0.407686640205393,,,-0.0392457465522093,0,0,0,0,0,0,0,0,1,0,0
1704,153,0.0773953149021549,2024-11-04 08:11:51,1,38,175,113,82,1,0.7903225806451613,2,0.5689655172413793,0.0,0.1369365869135308,2023-03-30 18:20:58,1.0,1,8,4,0,0,0,0,0.5651496444451217,0,0,0,0,0,0,-0.5098658148711328,0.7913770225000385,-0.2067936485059296,-0.7630144451078699,2.437060138116683,,,-0.0370097746979996,0,0,0,0,0,0,0,0,1,0,0
17,354,0.2567527425280767,2024-11-04 08:11:51,1,8,417,49,58,2,0.3387096774193548,1,0.7724137931034483,0.0,0.3366812890458528,2023-12-14 18:32:14,0.0,1,8,4,0,0,0,0,0.7625761368988386,0,0,0,0,0,0,0.6692160587509756,1.6348386908256458,-0.2067936485059296,-0.0011109695866327,-0.407686640205393,,,-0.0361486276630907,0,0,0,0,0,0,0,0,1,0,0
1282,404,0.0394819813951064,2024-11-04 08:11:51,0,0,624,235,86,2,0.2580645161290322,0,0.6172413793103448,0.0,0.9857105790650372,2023-07-12 16:58:17,0.0,1,8,4,0,0,0,0,0.0400539282973632,0,0,0,0,0,0,-0.759105140492961,0.991520469221369,-0.2067936485059296,2.474537528229919,-0.407686640205393,,,-0.0393001695350046,0,0,0,0,0,0,0,0,1,0,0
229,422,0.3283112280793183,2024-11-04 08:11:52,1,4,531,67,53,0,0.0483870967741935,3,0.1793103448275861,0.0,0.0181195611404111,2023-11-29 18:10:30,1.0,1,8,4,0,0,0,0,18.10916577277246,1,0,0,0,0,1,1.1396360147802975,-0.8240665117507018,-0.2067936485059296,-1.2162284924454867,2.437060138116683,,,0.0395147954421726,0,0,0,0,0,0,0,0,-1,1,1
242,200,0.0902832425671626,2024-11-04 08:11:52,1,26,229,392,51,0,0.0483870967741935,3,0.9379310344827586,0.0,0.0810432930870607,2023-10-23 17:16:20,0.0,1,8,4,0,0,0,0,1.1138750706919194,1,0,0,1,0,1,-0.4251415740102693,2.3210447938702075,-0.2067936485059296,-0.9762130649967038,-0.407686640205393,,,-0.0346163103360558,0,0,0,0,0,0,0,0,1,0,1
837,167,0.0202986163587565,2024-11-04 08:11:52,1,24,58,20,92,0,0.7741935483870968,0,0.810344827586207,0.75,0.6240829644129023,2023-05-10 16:15:31,0.0,1,8,4,0,0,1,0,0.0325249882889672,0,0,0,1,0,1,-0.8852151003024386,1.7920942561066917,4.772110297630446,1.09515007260973,-0.407686640205393,,,-0.0393330097292645,0,0,1,0,0,0,0,0,-1,1,1
1544,200,0.07727545144227,2024-11-04 08:11:52,0,8,153,125,47,1,0.8548387096774193,2,0.3344827586206896,0.0,0.3747998553446521,2023-12-22 16:25:16,0.0,1,8,4,0,0,0,0,0.2061724107313353,0,0,0,0,0,0,-0.5106537879968105,-0.1807482901464246,-0.2067936485059296,0.1442879713359775,-0.407686640205393,,,-0.0385755837065595,0,0,0,0,0,0,0,0,1,0,0
1387,436,0.0265732079109883,2024-11-04 08:11:52,0,2,111,12,43,1,0.1612903225806451,3,0.193103448275862,0.0,0.1104509455700644,2023-08-29 16:16:15,0.0,1,8,4,0,0,0,0,0.2405665438934084,0,0,0,0,0,0,-0.8439664201582899,-0.7668826698303214,-0.2067936485059296,-0.8640409152749134,-0.407686640205393,,,-0.0384255612580893,0,0,0,0,0,0,0,0,1,0,0
